created_at,text,anotasi,is_kecelakaan
Tue Jul 01 16:40:39 +0000 2025,"[Breaking News] Kejadian kecelakaan sekitar pukul 22.22 wib lokasi di jembatan barat UGD RSIY. Pengendara motor dari arah barat melaju ke arah solo berbarengan dengan truk tangki dan truk muatan, korban melaju terjepit diantara kedua truk tersebut. Lalu di evakuasi dgn ambulan RSIY trus dibawa ke RS Bhayangkara dikarenakan korban MD di TKP. 

Nama : Wayan Indra S
Alamat : Wirata Agung Lampung Tengah

Keterangan : sudah terhubung dgn pakdenya di madiun utk menghubungi pihak keluarga di Lampung.

(Berthapurnama)",Kecelakaan,1
Tue Jul 01 16:11:15 +0000 2025,"Mlipir sejenak, menyaksikan tim kebanggaan Kota Jogja menjalani latihan perdana mereka. Atmosfernya? Merinding! Ribuan suporter sejati hadir, membuktikan cinta mereka yang nggak pernah padam. Musim belum dimulai, tapi semangat sudah membara! ⚽️

(mlampah_pameran) https://t.co/ySNF79TCUV",Etc,0
Tue Jul 01 15:54:54 +0000 2025,"Kuartet lini depan PSIM Yogyakarta , sejauh ini PSIM sudah mendatangkan Ze Valente , Nermin Haljeta  dan Deri Corfe. Musim lalu lini depan depan mereka juga sudah gacor dengan Raffinha sebagai ujung tombak

(Siloistimewa) https://t.co/8dCW5GLwv4",Etc,0
Tue Jul 01 15:28:26 +0000 2025,"*Raja Kecil itu bernama Kancil*

Disuatu kalurahan di sisi timur Kerajaan Ngayogyakarta Hadiningrat, terdapat seorang Lurah yg kebal Hukum bernama Kancil.
Bertahun-tahun menjual tanah Sultan si Raja Besar, Kancil si Raja kecil, nyaris tak tersentuh hukum.
Ketika dilaporkan salah satu Mentri nya, Mentri nya dibinasakan. Bahkan Kasusnya berhenti padahal sudah bertahun-tahun ditangani kejaksaan. 
Tidak hanya menjual tanah milik Sultan si Raja Besar, tanah masyarakat digasak paksa untuk pelebaran jalan tanpa ganti rugi, pemilik malah di persekusi. 
Tidak hanya itu, Kancil juga mampu merubah peraturan kerajaan yang baku menjadi peraturan yang membuatnya leluasa merekrut prajurit tanpa seleksi & transparansi. 
Tidak berhenti disitu, proyek kerajaan sultan, dikerjakan oleh keluarga kancil si Raja Kecil.
Lucunya, laporan masyarakat, berkali-kali sampai ke Sultan, tapi Kancil mampu meredam.
Berbeda dengan Kalurahan lain, yang langsung ditahan kejaksaan, Apakah begini Hukum di negeri Dongeng?

--------------------------------------------

Kasus itu sudah ditangani kejaksaan, Gusti Yudo, Ombudsman DIY.
Tapi hingga sekarang tidak ada kepastian.

Mohon disamarkan nama saya. Inisial boleh.

(Hmwn bp)",Etc,0
Tue Jul 01 14:43:24 +0000 2025,"Longboat yang membawa 7 mahasiswa kerja kuliah nyata (KKN) dari Universitas Gadjah Mada (UGM) terbalik di Perairan Pulau Wahr, Kabupaten Maluku Tenggara, Maluku. Insiden tersebut mengakibatkan 1 orang tewas dan 1 hilang. 

(masbiiem) https://t.co/Z5gyBlTQk0",Etc,0
Tue Jul 01 13:51:46 +0000 2025,"Lur... wong jowo?

Boso indonesia Eman Eman?
Boso inggrise MATAHARI ?
Boso jowo SEBENTAR ?
Boso jowo KALI TIGA ?",Etc,0
Tue Jul 01 13:05:12 +0000 2025,"Permisi mau lapor ini ada lobang besar di daerah sanatadharma mrican, Untuk pengendara di mohon hati2

(W_v9476) https://t.co/g2WdGZNx9P",Etc,0
Tue Jul 01 12:38:32 +0000 2025,"Lalu Lintas Di Sekitar Tugu Jogja, Kemarin..!!

Kalau Udah Masuk Musim Liburan..
Orang-Orang, Kenapa Demen Banget Buat Ke Jogja Ya..

Tapi, Emang Kenyataannya Seperti Itu Sih..
Magnet Jogja, Gak Ada Matinya..😅🙌

(Hajar Prasetyo) https://t.co/YHWsLVkkKl",Etc,0
Tue Jul 01 12:05:21 +0000 2025,"Masalah tarif online belum beres, kita sudah mulai bersaing dengan pasar bajay.

(Bangrev__) https://t.co/0inMsM8UVW",Etc,0
Tue Jul 01 12:04:56 +0000 2025,"Latihan perdana PSIM Jogja di Stadion  Mandala Krida dihadiri ribuan pendukung setianya 

(Fmahenn) https://t.co/dXJF2QMAup",Etc,0
Tue Jul 01 11:35:37 +0000 2025,"Akhirnya‼️Tol Jogja-Solo Dibuka lurrr..
Di Operasikan Mulai 2 Juli 2025 Pukul 06.00 WIB

Siap njajal lurrr, Gratis lo...

(ariechidorie) https://t.co/SPEgvDIfXA",Etc,0
Tue Jul 01 11:19:13 +0000 2025,"Pukul 16:19 Ada kelakuan lucu tapi berisiko lur, daerah gamping seorang bapak” mau nyebrang tapi dengan kondisi di jalur lawan arah dan asapnya ngebul 

(Roninurohman30) https://t.co/8GjTqkSUTV",Etc,0
Tue Jul 01 10:50:38 +0000 2025,"RT @Agus_Purwadi: Masih banyak manusia tidak bermoral dan tidak mau tanggung jawab, membuang sampah di kampung orang seenak jidatnya. Rasan…",Etc,0
Tue Jul 01 10:50:28 +0000 2025,"Info min ada yang kemalingan helm di daerah baciro melatiwetan tempat di di jam 12:07 tadi siang min tolong d infokan biar kejadian ini tidak terulang lagi terimakasih min🙏

(Fajarmaualana) https://t.co/srrtYBXn3L",Etc,0
Tue Jul 01 09:54:21 +0000 2025,"Sebanyak 22 wisatawan tercatat jadi korban sengatan ubur-ubur di pantai selatan (pansela) DIY selama libur Lebaran hingga saat ini. Menurut BPBD DIY, kebanyakan korban adalah anak-anak yang mengira ubur-ubur itu aman disentuh seperti di kartun SpongeBob SquarePants.

Padahal kenyataannya, ubur-ubur di laut selatan punya sengatan yang menyakitkan. Untungnya, seluruh korban bisa ditangani langsung di lokasi tanpa perlu dilarikan ke rumah sakit.

Komentarmu, Dab!

(detikjogja_)",Etc,0
Tue Jul 01 08:47:38 +0000 2025,"Minta ijin posting min kasihan mas e ini
Mohon Bantuan nya yg tau atau kenal keluarga mas e ini tadi jatuh sendiri pas naik motor di depan PLN druwo jl.parangtritis
katanya orang Gresik,tp ktp surabaya ke jogja ktnya touring ,ga bawa HP, ga pake helm, ga pake sendal dan cuma sendirian di tanyain masih bingung 
posisi skrg di depan IWAN AKI dpn PLN druwo

terimakasih min, maaf bahasanya belepotan 🙏

(Rzkyd.ny)",Etc,0
Tue Jul 01 08:37:51 +0000 2025,"[Breaking News] 14:10 Kecelakaan di sungai gajah uwong pringgondani, Seorang pemancing tiba2 jatuh ke sungai warga mencoba mengevakuasi ternyata kaki patah

Lokasi di bantaran sungai gajah uwong kampung pringgondani

(Itsme_juliee) https://t.co/msk8z7fYJL",Kecelakaan,1
Tue Jul 01 08:30:07 +0000 2025,"Hallo min tolong di share,, terkait BPJS PBI yang di non-Aktifkan tanpa pembertahuaan ya min ?? 

Sekedar cerita min,, tetangga saya sdh beberapa tahun rutin HD di RS swasta di Slemaan,, beliau ketika Waktu HD di tolak sama pihak RS karena BPJS Non-Aktif.. 
Dan diberikaan solusi untuk pembayar mandiri ketika HD ?? 
Apakah disini ada juga yg mengalami hal tersebut ??
Terus jika penon-Aktifkan secara sepihak apakah itu bentuk solusi pemerintah ?? Tanpa MIKIR kondisi Pasien yg sifatnya DARURAT dan tidak bisa berobat dengan alasan BPJS PBI di non Aktifkan...

Terimakasih min 
Tolong Nama saya di hide",Etc,0
Tue Jul 01 07:04:21 +0000 2025,"Selamat siang min mohon dishare barangkali ada yg mengenal mobil ini. Mobil ini ugal-ugalan dan hampir menyerempet saya di jalan solo (kalasan) siang ini. Semoga ada yg mengenal dan memberikan info pemilik mobil ini.
Terimakasih min, dan identitas saya tidak perlu disematkan 🙏

Plat Depan belakang tidak ada, tadi saya berusaha hentikan, tidak ada etikat baik berhenti, malah bilang bacot, sepertinya anak SMA yg bawa.

(febri_sulianto)",Kecelakaan,1
Tue Jul 01 06:52:42 +0000 2025,Resmi Beroperasi Pintu Tol Prambanan. https://t.co/06UcKw9WK3,Etc,0
Tue Jul 01 05:58:04 +0000 2025,"Keraton Jogja mulai menertibkan Pantai Sanglen, Gunungkidul, karena lahan di kawasan itu merupakan tanah Sultan Ground (SG) yang wajib dimanfaatkan sesuai aturan.

Langkah ini diambil setelah muncul polemik rencana pembangunan wisata eksklusif oleh PT Biru Bianti Indonesia dan penolakan dari Paguyuban Sanglen Berdaulat. Meski sudah ditolak permohonannya, paguyuban justru memperluas pembangunan ilegal jadi puluhan bangunan.

Terkait hal ini, apa kata Sri Sultan HB X?

(detikjogja_)",Kecelakaan,1
Tue Jul 01 04:28:24 +0000 2025,"Abdi dalem keraton berkumpul memperingati hari lahir sultan (Selasa Wage)

(Dimassaktinugraha) https://t.co/1HFFbMIQUj",Etc,0
Tue Jul 01 03:01:05 +0000 2025,"Lapor min Terjadi hipnotis di daerah kota gede, 
Kronologi saya kan jaga tokoh sendiri pas gak ada kastemer tau tau ada orang    misterius yang meminta uang untuk pulang ke Solo buat ngurus ATM/KTP dan lain-lain dengan alasan dompet nya hilang soalnya dia bawa surat keterangan dompet hilang di polda yogyakarta, padahal dari awal saya sudah minta  tidak mas saya cuma kerja di sini ehh tau tau saya nurut nominal nya emang tidak seberapa sih yaa tapi sekedar memberi tahu saja ke pada yang lain agar jangan sampai terjadi hal seperti saya, Rasanya pengen tak pisuh ii min soalnya dah saya tolak tapi kok malah tetap tauu dah ke hipnotis saling tatap' an mata

Setelah itu saya di telfon sama bos ku jangan di kasih, tapi uang ee dah ku kasih abis itu baru sadar saya

(Vebrian._)",Etc,0
Tue Jul 01 02:48:07 +0000 2025,"Madang geden kok ijen, ngajak konco oleh ganjaran,  mbrakot sikil sapi jumbo sak tutug e... 

Waktunya  MBRAKOT..... 

🏡 SOTO BRAKOT MAS AAN
✅ 100% HALAL
📍 Jl Kaliurang KM 16 Kledokan 02/07, Umbulmartani, Ngemplak, Sleman, Yogyakarta (Gmaps: Soto Brakot Mas Aan)
⏰ Buka 06.00-22.00",Etc,0
Tue Jul 01 01:21:13 +0000 2025,"[Breaking News] menginformasikan kejadian kecelakaan pagi ini, sekitar jam 7:30 WIB. Motor nabrak warga. TKP Jalan Turi Pulowatu, dekat MTs 7 Sleman. Korban warga setempat mau ke sawah.
Korban diduga patah tulang kaki kanan kiri dan penabrak jug luka ringan, semua dibawa ke RS Panti Nugroho. 

Pesannya: Hati2 di perjalanan, Lur, jangan lupa berdo’a sebelum beraktifitas, semoga kita semua selalu dalam lindungan Tuhan

(Masnur_pwb)",Kecelakaan,1
Tue Jul 01 00:21:52 +0000 2025,"Assalamu'alaikum min, min minta tolong min, telah terjadi pencurian di Masjid Pogung Raya

Waktu kejadian : 03.34 WIB
Korban : 2 anak dari bandung yang sedang menginap untuk ujian UGM
Barang yang dicuri : 
- HP Iphone 11 
- HP Samsung 
- HP Oppo F7
- dompet
- tas berisi berkas ujian UTUL UGM

(Masjidpogungraya)",Etc,0
Mon Jun 30 20:31:50 +0000 2025,"[Breaking News] 03:05 terjadi kecelakaan tunggal pengendara sepeda motor di ring road Utara Yogyakarta  dekat under pass, untuk korban sudah ditolong warga masyarakat yang melintas di lokasi tersebut .

Tetap hati hati di jalan lur 

(Yunitaft_) https://t.co/2w8CI0eiUg",Kecelakaan,1
Mon Jun 30 19:44:13 +0000 2025,"Admin aku mau cerita, tolong samarkan identitasku yaa. Udah setengah tahun ini aku tau kalau ada affair antar guru satu sekolah di sekolahku, salah satu SMP Negeri di Bantul. 
Kami sering liat guru itu pergi bareng dan sering berduaan juga. Parahnya pas ngajar guru itu selalu telfonan. Ga cuma pas mapelnya, tapi pas P5 juga selalu telfonan sama selingkuhannya itu. Tiap kami tanya kok ga pernah ngajar dan malah telfonan malah playing victim. Yang bikin lebih sebel, waktu guru itu ngajar kami sering banget pegang pegang pundak yang bikin kami super ga nyaman. Udah pernah bilang ke guru lain tentang kekhawatiran kami tapi sampai sekarang ga ada tindak lanjut. Sedih banget karena di kelas selanjutnya kami bakal diajar sama guru ini lagi. Yang artinya guru ini bakal ada kesempatan lagi buat pegang pegang kami. 
Kami berharap banget agar beliau bisa segera sadar , cuma berkaca dari pengalaman sulit banget. Tolong di up ya admin. Makasih banget😭",Etc,0
Mon Jun 30 19:02:32 +0000 2025,Aku Karo  Kowe ibarat  Surat Yasin Ayat 40,Etc,0
Mon Jun 30 17:43:10 +0000 2025,"Pasar Beringharjo pada tahun 1930.
Foto Asli dan hasil editan AI. |@babegini https://t.co/Jla6W7PPJY",Etc,0
Mon Jun 30 17:08:07 +0000 2025,"malam min, tolong bantu viralin kejadian yang aku alami malam ini sekitar pukul 23.00, jadi aku sama kakakku otw pulang kerumah dari kos di jogja kota ke bantul selatan, di jl samas pasnya mulai di sekitar smk muh. bambanglipuro dari utara ada yang ngikuti saya sampai dipertigaan ganjuran saya teriak minta tolong untungnya ada mas2 dari arah utara yang mau nolongin (makasi banyak mas), saya berhenti dan orang yang ngikuti saya tadi puter balik dan ikut berhenti juga, ciri ciri yang ngikuti saya (kayanya) laki laki yang nyamar jadi cewe, memakai daster, legging, jilbab dan memegang payudaranya (kayanya payudara palsu) (saya liat dari spion), motornya vario kalo ngga salah warna biru doff karna penerangan jalanan agak kurang, intinya minta tolong lebih berhati hati terutama cewe yang pulangnya malem agar menghindari jalanan yang sepi🙏🏻

(tolong samarin nama aku min)",Etc,0
Mon Jun 30 16:39:56 +0000 2025,"Motor nabrak pager kemarin min

Jadi kemarin pukul  14.30 saya lagi main ps sama teman"" tiba tiba ada suara "" brekkk"" kita pause game nya sebentar buat cek ada apa kirain barang jatuh/ gimana , pas keluar cek cuma ada orang di depan gerbang kita pikir wajar kan ya soalnya pagernya depan jl.selokan mataram . Ternyata pas cek cctv ada motor yang nabrak pager ,kemungkinan ngantuk /gimana saya juga gak tahu .

Lok : jl.selokan mataram

(Yanzkielll)",Etc,0
Mon Jun 30 16:23:40 +0000 2025,"malam min, tolong bantu viralin kejadian yang aku alami tadi sore. jadi tadi sore aku berhenti di lampu merah patran dari arah barat, pas lagi berhenti ada dua bapak² berhenti di sebelah kami. kan aku berdua sm temenku ngobrol trus bapak di sblah itu nyambung² obrolan kami, terus tiba² bapak yg bonceng di belakang pegang paha ku. aku ga brani teriak soale takut sm bapak² e. tolong ya min biar ga kejadian di orang lain. ini ada videonya motor bpk tadi",Kecelakaan,1
Mon Jun 30 16:20:03 +0000 2025,"Apakah kalian tahu? Sebelum berdiri Masjid, Tempat ini dulunya adalah lahan bekas pemakaman Tionghoa.

Dari literatur yang ada, Masjid Kampus UGM dibangun di atas lahan bekas pemakaman Tionghoa yang merupakan tanah milik Keraton Yogyakarta.

Pembangunan Masjid UGM dimulai pada tahun 1998. Sebelum dibangun, lokasi ini merupakan kompleks pemakaman Tionghoa yang berisi sekitar 1.400 makam. Makam-makam tersebut lalu dipindahkan ke daerah Piyungan sesuai dengan kesepakatan.

Gaya arsitektur Masjid Kampus UGM cukup khas karena memadukan tiga unsur budaya, yakni Jawa, Arab, dan Tionghoa.

Budaya Jawa tercermin dari atap limasan bertingkat yang menyerupai joglo.

Budaya Arab tampak pada kubah utama yang besar dan menara yang menjulang tinggi.

Lalu, Budaya Tionghoa ditandai dengan pilar-pilar berwarna merah.

Masjid ini mampu menampung sekitar 10.000 jamaah dan dilengkapi dengan berbagai fasilitas pendukung.

Keberadaan Masjid Kampus UGM mencerminkan transformasi ruang kota, dari kawasan pemakaman menjadi pusat kegiatan spiritual dan intelektual yang dinamis. Gimana?

(putut_hartanto)",Etc,0
Mon Jun 30 15:57:45 +0000 2025,"NAIK

Mulai tanggal 1 Juli 2025 pukul 00.00 WIB harga B BM Non Subsidi mengalami kenaikan. Berikut (gambar) daftar harga diatas☝🏻
📲 @yanuarikhsan20 https://t.co/zcj4xj0f7L",Etc,0
Mon Jun 30 15:06:11 +0000 2025,"malam min.
tolong akunku di hide ya min, aku mau cerita min kalo hari ini aku beli barang di Oren pake instan dan dikirim tadi siang sama driver.
karena aku lagi kerja jadi aku minta tolong drivernya buat dicantelin aja dipintu kamar kos , kebetulan kamar kosnya dilantai 2 dan biasanya memang kalo kirim paket dikos ini pasti langsung di depan kamar . 
Terus drivernya bilang kalo antar paket sampai harus naik ke lantai 2 itu tidak etis dan aku langsung jawab ke drivernya minta maaf karena memang kalo ada paket selalu di taruh depan pintu kamar.
Drivernya update foto pesanan diterima tapi pesananya ditaruh di “tempat sampah” .
aku bener bener marah dan kecewa banget min sama tindakan drivernya.
kalau memang drivernya gak mau antar ke lantai 2 bisa di return ke seller biar nanti sellernya cari driver baru.
karena lagi kerja juga gak bisa terima paketnya secara langsung dan dengan keadaan kos yang gak bisa dititipin ke kamar lain dan dari pihak kos sendiri yang bilang kalo ada paket bisa langsung ke pintu kamar biar gak hilang.
Setelah kirim paket aku sama driver udah gak chat lagi min karena pesanan selesai. 
Aku langsung chat CS Oren buat lapor hal ini.
Mau tanya ke rekan online dan driver gimana tanggapannya terkait hal ini. 
Apakah tindakanku yang tidak etis atau tindakan driver yang tidak etis? 
makasih min

tolong akunku di hide ya min",Etc,0
Mon Jun 30 15:03:03 +0000 2025,"[Video] Salah satu warga  membuang sampah di lahan kosong di jalan parangtritis km4. 
Selain sepanjang ring road, Lokasi ini jadi langganan buang sampah oleh salah satu warga +0274 lainnya. 
Miris sekali. 

Mohon nama dan username disembunyikan. https://t.co/s1apFng4gG",Etc,0
Mon Jun 30 14:58:38 +0000 2025,"21:54 AREA mana saja yg mendengar dentuman keras kurang lebih 3x ?
Suarane kaya kembang api meletus tp lebih bergema..",Etc,0
Mon Jun 30 14:55:47 +0000 2025,"Kecelakaan di simpang 3 Kemadang, Tanjungsari, Gunungkidul terekam oleh cctv dilokasi. Pengendara motor dari arah selatan Baron melaju ke arah utara, disaat bersamaan melaju mobil hendak mau berbelok ke kanan. Sempat terpental namun pengendara aman tidak mengalami luka serius.

Sing ngati-ngati jann...

(sekilas_gunungkidul)",Kecelakaan,1
Mon Jun 30 14:53:22 +0000 2025,"Info min tadi ada kecelakaan mobil vs motor, sekitar pukul 20.30, di jalan bibis raya,tamantirto kasihan bantul.
Untuk kronologinya kurang tau. Tadi lihat sudah banyak orang di tempat kejadian. Pengendara motor hanya luka ringan dibagian lutut.

(yietnodaeng_11) https://t.co/WhsumEO10D",Kecelakaan,1
Mon Jun 30 13:05:24 +0000 2025,"Teman-teman, aku butuh bantuan kalian 🙏🏻

Tadi aku ketemu seorang bapak di Stasiun Tugu Jogja. Beliau datang jauh-jauh dari Sumatera dan sudah berbulan-bulan keliling Jogja & Jawa Tengah cari anak perempuannya yang hilang sejak 31 Desember 2024, tapi sampai sekarang belum ketemu.

Namanya Anggita Luly Ramadhani, lahir 27 Desember 1998.
Terakhir komunikasi sama bapaknya itu siang hari, setelah sholat Dhuhur. Tapi setelah Ashar, Gita hilang kontak total. Semua media sosialnya juga tiba-tiba hilang/tutup akun.

Gita datang ke Jogja dari Medan buat liburan tahun baru dan reuni sama 5 temannya (semua perempuan) dari:

Madiun, Pasuruan, Purbalingga, Purwokerto, Condongcatur.
Mereka rencana ketemuan di Stasiun Tugu sore, 31 Desember 2024 tapi gak pernah jadi ketemu karena Gita tiba-tiba hilang.

(They.callmerin)",Etc,0
Mon Jun 30 11:47:11 +0000 2025,"Ada Yang Tahu..? Jembatan Pandansimo, Kapan Diresmikannya..?

First Impression, Cakep Banget Ini Mah..‼️
Bakalan Jadi Spot Mancing, Spot Sunset, Apalagi Ya..😅

Buat Nongkrong, OK Juga..

(hajar_prasetyo) https://t.co/3cLTNZSrP5",Etc,0
Mon Jun 30 11:12:25 +0000 2025,"Jamasan Pusaka, Salah satu tradisi di bulan Suro bagi sebagian masyarakat Jawa.
( Maaf, Tidak dapat menampilkan video detail jamasan secara utuh ).

Dalam prosesi jamasan, terdapat ubo rampe atau perlengkapan ritual yang wajib disiapkan. Ubo rampe ini mencakup jajanan pasar, dupa, minyak wangi, air kelapa, serta bunga-bungaan seperti melati, mawar, dan kantil. Semua bahan tersebut memiliki makna simbolis dalam budaya Jawa.

Ritual jamasan pusaka bukan hanya tentang menjaga kebersihan benda pusaka, melainkan juga menyangkut nilai spiritual, etika, dan filosofi kehidupan yang dalam. Dengan berbagai tahapan yang sarat makna, tradisi ini menjadi salah satu bentuk pelestarian budaya Jawa yang masih hidup hingga sekarang.

(jalikarta)",Etc,0
Mon Jun 30 11:12:20 +0000 2025,"Min ijin cerita tadi ada Bapak2 duduk di kursi prioritas KRL Jogja solo dan asyik main game mobile tanpa menghiraukan banyak balita yang belum memperoleh tempat duduk.
Senin, 30 Juni 2025. Di KRL Jogja solo posisi stasiun Jogja mau berangkat ke arah solo https://t.co/aum0pJF0U4",Etc,0
Mon Jun 30 11:03:27 +0000 2025,"[Foto] Gunung merapi yang sedang mengalami guguran di pagi hari

(Bukan saat ini )

📸: _ulil.albab_ https://t.co/5BLhY8cvJl",Etc,0
Mon Jun 30 10:08:26 +0000 2025,"[Breaking News] min tolong bantu up terjadi kecelakan sesama pengendara motor di jalan wonosari pukul 3 sore lebih.

Tetap hati hati lur , 

Source: Netizen https://t.co/C7dJcs7LPx",Kecelakaan,1
Mon Jun 30 08:33:36 +0000 2025,"Canggih‼️Pembangunan Pilar Tol Jogja-Solo Melayang Diatas Ringroad Jogja Menggunakan Metode Sosrobahu adalah teknik konstruksi yang memungkinkan pembangunan pilar jalan layang tanpa mengganggu lalu lintas di bawahnya. Metode ini melibatkan pemutaran kepala pilar (pier head) beton yang telah dicor sejajar jalan, kemudian diputar 90 derajat setelah selesai, menggunakan alat pemutar khusus. 

(ariechidori)",Etc,0
Mon Jun 30 07:55:42 +0000 2025,"🚨 **TINGGINYA ANGKA KECELAKAAN DI GUNUNGKIDUL DISOROT DPRD**
Ketua DPRD Kabupaten Gunungkidul menyoroti tingginya angka kecelakaan lalu lintas yang terjadi sepanjang semester pertama tahun 2025, terutama di ruas Wonosari–Ponjong, Semanu–Rongkop, dan jalur wisata Pantai Selatan.

Kecelakaan terakhir terjadi pada Senin, 23 Juni 2025, di Jalan Wonosari–Jogja tepatnya kawasan Gading. Tabrakan beruntun melibatkan dua sepeda motor dan dua mobil, mengakibatkan dua pengendara motor meninggal dunia di lokasi kejadian.

Menanggapi kondisi tersebut, Ketua DPRD mengimbau masyarakat untuk lebih waspada saat berkendara, baik di jalur arteri maupun di lingkungan perkampungan. Ia menegaskan bahwa penggunaan ponsel saat mengemudi sangat membahayakan dan dilarang menurut Undang-Undang Lalu Lintas.

📢 “Saya sering melihat pengemudi lalai karena bermain handphone atau mengendarai kendaraan yang tidak laik jalan,” ujarnya. Ia juga mengingatkan pentingnya pemeriksaan kelaikan kendaraan, terutama sistem pengereman, sebelum bepergian.

Selain edukasi kepada masyarakat, Ketua DPRD juga mendorong:

* Koordinasi intensif antara Pemkab Gunungkidul dan Polres
* Percepatan perbaikan jalan rusak
* Pemasangan rambu serta marka di titik rawan
* Patroli dan razia di jam-jam rawan pelanggaran
* Sinergi dengan Dinas Perhubungan dan komunitas lokal untuk edukasi keselamatan

📍 Rencana penyusunan peta rawan kecelakaan berbasis data juga menjadi fokus sebagai langkah intervensi bersama yang tepat sasaran.

Sebagai penutup, Ketua DPRD mengajak masyarakat untuk selalu berdoa sebelum bepergian agar terhindar dari bahaya di jalan.

(fokusgunungkidul)",Kecelakaan,1
Mon Jun 30 06:56:54 +0000 2025,"""walaupun nggak dapet detail merapi, tapi nggak apa²""🙂
-

Lokasi: Depan kantor Panewu Cangkringan
-
Shot on : #oppoa53
Edited by : Lightroom

(dikawahyudi34) https://t.co/COgDyG4ydf",Etc,0
Mon Jun 30 06:55:05 +0000 2025,"[Breaking News] 13:50 bangjo depan gramedia sudirman mati min, mati total , hati hati yang akan melintas lokasi tersebut 

(kaaa_saka ) https://t.co/u78HhmBF5c",Etc,0
Mon Jun 30 06:36:00 +0000 2025,"Dalam beberapa hari terakhir, eks Gubernur Jawa Tengah Ganjar Pranowo tampak memunguti sampah di Kota Jogja.

Ganjar tampak turun langsung memunguti sampah di bantaran Sungai Code di sekitar Jembatan Sardjito hingga Jembatan Gondolayu bersama warga.

Pada Minggu pagi (29/6), Ganjar kembali memunguti sampah di kota Jogja. Kali ini ia bersepeda keliling Jogja sambil memunguti sampah. Kemudian dilanjut bersih-bersih lapangan Minggiran Kota Jogja bersama komunitas sepeda ontelnya.

Menanggapi agenda Ganjar itu, Walkot Jogja Hasto pun buka suara.

(detikjogja_)",Etc,0
Mon Jun 30 06:22:47 +0000 2025,"Mohon Minta Jalurnya Min, Bagi Truk Sampah Plat Merah Yang merasa Nabrak Mobil Rekan Kami di Ringroad Timur Selatan Suradi Ditunggu itikad baiknya bilama 1 x 24 jam ini tidak ada itikad baik Kami siap Menjemput ke Dinas

(danuaji__ ) https://t.co/ep7HDxdDg3",Etc,0
Mon Jun 30 05:46:37 +0000 2025,"kepala Dusun tidak mau mundur, warga Dusun joho desa tancep kecamatan ngawen gunungkidul memasang spanduk di depan rumah kepala Dusun

(fokusgunungkidul) https://t.co/fc2f9PRGvm",Etc,0
Mon Jun 30 04:07:04 +0000 2025,"info min lampu merah pgri kuning kedap kedip, sudah dari pagi tadi belum dibenarkan https://t.co/i8i5mlDV6u",Etc,0
Mon Jun 30 03:29:27 +0000 2025,"diduga berselingkuh dengan bu rt, kepala Dusun jono, desa tancep kecamatan ngawen gunungkidul di demo warga. mereka meminta agar kepala Dusun jono mendapatkan hukuman

(fokusgunungkidul) https://t.co/hgw3exbFHx",Etc,0
Mon Jun 30 02:33:10 +0000 2025,"Kejadian tadi pagi jam 03.16 min di jalan godean km.17. ada rombongan konvoi sambil mbleyer2. Jan mengganggu tenan.
Embuh arep golek pengakuan seko sopo jam jam nggo istirahat po tahajudan malah nggo konvoi mbleyer2 ki.
Tulung di repost lur ben do ngerti nek DIY jebul ono modelan koyo ngene.",Etc,0
Mon Jun 30 02:02:37 +0000 2025,"halo min..
mungkin bisa diloloskan 

ingin menyampaikan ""Budaya"" yang kurang sopan yg sering dilakukan oknum pengendara khususnya motor (kadang ada juga oknum pengendara mobil)

yaitu kebiasaan buruk Meludah (Jowo ne ngidu...🤮) atau Buang Riak dijalan (sambil berkendara).

kira nya mikir, dibelakang ada orang juga..
nek keno idu kan nggilani min...

mungkin ada netizen yg juga pernah ngalamin.

sayang tidak ada video nya, krn juga sedang berkendara

misal akunq mau di hide boleh, dicantumin juga boleh.",Kecelakaan,1
Mon Jun 30 01:54:23 +0000 2025,"Kalau Lihat Candi Prambanan..!!
Kira-Kira, Siapa Orang Pertama Yang Kalian Ingat..?

(hajar_prasetyo) https://t.co/7ZPM8imfkA",Etc,0
Mon Jun 30 01:34:33 +0000 2025,"Kak izin, tadi ada rame rame di daerah jalan timoho tepatnya di depan warmindo gejos kalau dari arah uin setelah rel kereta, pas aku tanya ke salah satu orang disitu katanya ada klitih yang ketangkep kak tapi ngga tau kronologinya gimana, aku liat di akun ini biasanya update  beritanya tapi belum ada kak, pengen tau kronologinya gimana kak dan yang ketangkep lumayan karna ada 4 orang kak katanya aku sempet videoin kak tapi singkat aja kak 🙏🏻 nama ku tolong di sembunyikan aja ya kak kalau mau post  terimakaih",Etc,0
Mon Jun 30 01:33:47 +0000 2025,"Tolong up min, jalan di kasonggan bantul berlubang parah iki ra ono sek rep dadani po lokasi lebih tepat  jembatan ke barat dekat tugu

Sudah banyak korban shock dan ban velg yang rusak di situ min termasuk saya https://t.co/dWFpCv1Kjb",Etc,0
Sun Jun 29 16:37:48 +0000 2025,"Langit hari ini bukan cuma biru, tapi penuh warna dan cerita! 🌤️✨

Dari ujung sana sampai sini, layangan-layangan beterbangan, saling unjuk tinggi, saling unjuk cantik, yang kecil ketawa, yang besar nostalgia.

Siapa yang udah lama nggak main layangan? Yuk, lepas sejenak dari rutinitas, biar hati ikut terbang bebas kayak layangan ini! 🪁

📍Lapangan Kebonagung Imogiri Bantul

(mlampah_pameran)",Etc,0
