created_at,text
Thu Jun 19 05:27:28 +0000 2025,"(19/6/2025) Operasi SAR  Kondisi Membahayakan Manusia 1 (Satu) orang menggantung di Pohon Kelapa Di Sendangagung Kec.Minggir Kab.Sleman DIY.Kronologi kejadian yang kami terima tanggal 19 Juni Pukul 06.00 Saksi 1 melihat motor supra x nopol AB 3612 HQ terpakir di kebun sekitar TKP. Menurut Saksi 1 kendaraan tersebut terparkir sejak hari Rabu 18 Juni 2025. Kurang Lebih pukul 15.00 WIB Karena merasa janggal saksi 1 memeriksa sekitar TKP dan melihat benda warna merah menggantung di pohon kelapa, selanjutnya saksi 1 memanggil saksi 2 untuk memastikan. setelah dipastikan oleh saksi 2 bahwa yang tergantung tersebut adalah seseorang yang dalam keadaan menggantung di pohon kelapa,

Mendapat laporan tersebut kantor Basarnas Yogyakarta memberangkatkan 1 tim Rescue untuk mengevakuasi korban dari atas Pohon.Setelah tiba dilokasi Tim Rescue Kantor Basarnas Yogyakarta langsung berkordinasi dengan Tim SAR Gabungan yg sudah berada dilokasi.Selanjutnya langsung membagi SRU untuk Proses evakuasi.

SRU di bagi menjadi 2 SRU:
Untuk SRU 1 Membuat Top Ancor Di Atas Pohon dan untuk SRU 2 Membuat Safety Ancor di Bawah Pohon.Setelah Proses evakuasi kurang lebih 1 jam pukul 08.38 wib Tim SAR Gabungan berhasil mengevakuasi korban a.n Heri Santoso (Lakis / 56 thn) warga Nanggulan RT005/RW032, Sendangagung, Minggir, Sleman dalam keadaan MD.selanjutnya Korban di identifikasi Inafis Polres Sleman dan selanjutnya di serahkan kepada keluarga.

Dengan terevakuasinya korban Operasi SAR di nyatakan di tutup dan Unsur Tim SAR Gabungan dikembalikan ke kesatuannya masing2.

(basarnas_yogyakarta)"
Thu Jun 19 03:26:37 +0000 2025,"Kamis 19-06-2025

RUMAH KE BOBOLAN MALING

Sekitar jam 3 pagi, rumah di Perumahan Taman Ayom Sedayu telah di bobol orang dan keadaan kosong saya tinggal keluar kota di bobol maling. Ternyata bukan hanya rumah saya saat itu yang di bobol tetangga saya dalam waktu bersamaan. Saya kehilangan Jam tangan bermerk berjumlah 5, cincin nikah, BPKB. Kemungkinan pelaku berjumlah 2 orang terlihat dari cctv tetangga.

Monggo yang tau ciri ciri pelaku di daerah sedayu

(Andhikaprobo)"
Thu Jun 19 00:40:14 +0000 2025,"07.40WIB
Terulang lagi
Laka motor di underpas kentungan

Motor mbok ojo lewat ngisor lurr..

Sudah ada aturan e motor dilarang masuk underpas..

Sayangi nyawa anda..

(Bryan_manov) https://t.co/hRsvx8jVLd"
Thu Jun 19 00:12:19 +0000 2025,"06:15 Pagi tadi  sempat mengalami trouble di stasiun Wates, alhamdulilah selang 25 menit  sudah normal kembali https://t.co/OE9OTf2dkS"
Thu Jun 19 00:08:07 +0000 2025,"UPDATE :
mau mengabarkan update tentang teman saya yang sudah kembali di rumah dengan sehat &amp; selamat. keluarga dan kerabat mengucapkan terima kasih kepada seluruh masyarakat yg sudah turut membantu. semua berkat doa kalian semua, kami ucapkan terima kasih🙏 https://t.co/O2cNSFVSSW"
Wed Jun 18 18:18:54 +0000 2025,"Mau cerita min..
Kemarin aku jemput ortu yang lagi wisata di jogja. Kebetulan ortu mau sholat aku anterin ke masjid di taman pintar. Pas mau pulang hujan deres jadi kita nunggu reda, tiba2 ada ibu2 deketin ibuku cerita kalau dia ketinggalan rombongan, dia minta bantuan alias minta uang buat ongkos pulang ke magelang. Aku langsung bilang sama ibu itu buat minta bantuan satpam atau polisi. Ibunya bilang ""satpam"" di taman pintar udah ganti orangnya gak peduli, katanya dia udah cerita. Disini aku mulai ngerasa ada yang aneh, trus aku tanya kok ibuk tau satpamnya ganti? Dia bilang dia sering kesini (ke Jogja) jad tau. Trus aku tanya dia wisata atau gimana, jawabanya mulai gak jelas bilangnya ikut nebeng bus ke jogja. Trus aku bilang saya bantu panggil satpam nggih, ibunya kaya ketakutan trus bilang mau nginep di maliobori di tempat temenya. Dan dia bawa barang tas besar kaya buat jualan. True aku ajak ortuku pindah. Tiba2 dari jauh aku lihat dia ngobrol lagi sama ibu2, rata2 lansia.

Apa ini modus penipuan ya?
Dan aku kaget waktu denger ibuku cerita ternyata ibu itu udah ngikutin mulai dari pakir bus di sebrang taman pintar. 
Mungkin ini bisa jadi info biar wisatawan lebih waspada biar jogja tetep aman dan nyaman buat wisatawan"
Wed Jun 18 17:55:25 +0000 2025,"[FOTO] Before Sunrise 🌞

Lokasi : Klaten
--

(adityakurniawanpp( https://t.co/ryoXrbsKMh"
Wed Jun 18 17:41:42 +0000 2025,"*Rabu, 18 Juni 2025 - Papicilo laundry Jakal*

*Kronologi Pencurian TAB SAMSUNG*

Sekitar pukul 06.21 di area parkir depan bangor agak pinggir jalan kondisi outlet sepi tidak ada customer datang 2 orang laki² pakai motor beat, keduanya turun salah 1 mengawasi area parkiran satunya lagi masuk ke dalam outlet langsung menuju ke meja kasir

Setelah liat kondisi, 1 orang masuk ke outlet melepas sandal menuju dalam sampai ke meja lipat liat ada salah satu karyawan sedang proses produksi didalam

Orang tersebut memperhatikan karyawan yg sedang setrika dengan salah satu tangan ingin mengambil sesuatu di rak, tetapi dicoba beberapa kali tidak / mungkin tidak ada barang berharga

Sekilas karyawan membuang sampah, orang tersebut jalan mundur dan kembali ke depan menuju parkir serta berbisik dengan rekannya yg menunggu di area parkir

Rekannya yg menunggu di area parkir langsung menuju motor dan satunya lagi menuju meja kasir mengambil TAB SAMSUNG disembunyikan di dalam jaket bagian belakang kemudian kembali ke motor, keduanya langsung pergi membawa TAB SAMSUNG tersebut

(wildhan_hafid)"
Wed Jun 18 17:34:36 +0000 2025,"pantai tuh selalu punya cara buat nyembuhin lelah yang susah dijelasin
angin laut, pasir yang anget, suara ombak… semuanya bikin kita inget kalau hidup nggak harus buru-buru

kadang cukup duduk, tarik napas pelan, terus bilang ke diri sendiri,
“makasih ya udah sejauh ini masih kuat”

📍,Watu Karung pacitan
📷 diambil pake sony a6400 (andalanku buat nge-capture momen berharga)

(marufrosyidi)"
Wed Jun 18 16:41:48 +0000 2025,"Yen kowe ngeroso kerjomu abot bayare sithik, eling neng njobo kono ono sing kerjane penak bayare akeh.

Arepo kerjonanmu kuwi ora nggawe kowe sugih , sak ora orane isoh nggawe kowe kesel lan stress, Semoga lelahmu menjadi - jadi."
Wed Jun 18 14:53:18 +0000 2025,"Awan indah sore tadi sekitar jam 05:00 terlihat di ringroad utara pertigaan gotongan 

(Adhyputra_0) https://t.co/4gJZm22IwN"
Wed Jun 18 13:37:59 +0000 2025,RT @galangagnii: Mohon bantuannya untuk teman-teman semua 🙏🏻 @merapi_uncover https://t.co/yWwxLlZZgI
Wed Jun 18 13:37:00 +0000 2025,"20:32 Info min, daerah jl. Bantul.
kabel tiang ke sangkut bis trans jogja, tiang ambruk. Warga sekitar sudah bergerak untuk membantu. Tetep berhati - hati ya semua

(4fvnxyz) https://t.co/s7VHxvAfXg"
Wed Jun 18 13:24:43 +0000 2025,"Eh, Ada JUMBO Di Stasiun Tugu Jogja..‼️
Tak Kira AI, Ternyata Beneran..🤩

(hajar_prasetyo) https://t.co/A3tQIlSoS9"
Wed Jun 18 12:53:18 +0000 2025,Bengi Iki lumayan adem 🥶
Wed Jun 18 12:31:55 +0000 2025,"[Breaking News] 19:24 baru saja terjadi laka lantas terjadi di jalan parangtritis  km 22, prapatan ngangkruk, kronologi kurang tau.. tapi  korban syok
hati2 saat di jalan kawan

(Nisafyes) https://t.co/sZkgMebKWQ"
Wed Jun 18 12:03:45 +0000 2025,"Dicari orang hilang
Terakhir ada di daerah cimpling sekitar adzan magrib
Ciri-ciri
1. Tidak berjilbab, rambut putih
2. Membawa tas kresek putih
3. Tidak pakai alas kaki

Apabila lihat hubungi nomor ini 0882-0070-01804 https://t.co/g73KvkecAX"
Wed Jun 18 11:52:36 +0000 2025,"Rekonstruksi peristiwa duel maut dengan celurit yang menewaskan ASP (17) pelajar asal Magelang yang tinggal di Kalurahan Wirokerten, Kapanewon Banguntapan, Kabupaten Bantul.

Dalam reka ulang, kepolisian menghadirkan penyidik dari Kejaksaan Negeri Bantul, saksi-saksi serta tersangka NA (18).

Kasi Humas Polres Bantul, AKP I Nengah Jeffry Prana Widnyana mengatakan rekontruksi dilakukan untuk melengkapi berkas perkara pada peristiwa yang terjadi di Jalan Bawuran, Pleret, Bantul, Minggu (11/5/2025) dini hari.

""Ada 30 adegan dalam reka ulang ini,"" kata Jeffry dalam keterangannya, Rabu (18/6/2025).

Dalam rekonstruksi, tersangka dan saksi melakukan adegan mulai dari kumpul-kumpul sembari pesta miras di rumah salah seorang saksi.

""Yang menyebabkan korban meninggal itu adegan 22, dimana pelaku mengayunkan celurit beberapa kali ke arah tubuh korban yang mengakibatkan luka di bagian dada kiri,"" terang dia.

Korban akhirnya tewas dalam perjalanan ke Rumah Sakit Rajawali Citra Banguntapan.

Ada fakta baru yang ditemukan dalam rekonstruksi ini, yakni korban dan pelaku sempat bersalaman usai duel.

“Setelah duel berakhir, korban dan pelaku sempat bersalaman,” ungkap Jeffry.

Rekonstruksi yang berlangsung di Mapolres Bantul ini, disaksikan keluarga korban maupun tersangka.

Pihak kepolisian memilih lokasi lain untuk rekonstruksi tersebut dengan tujuan menjaga situasi agar tetap kondusif. ""Kami memang memilih lokasi yang berbeda, dengan alasan keamanan dan menjaga kondusivitas,” katanya.

(polresbantuldiy)"
Wed Jun 18 11:46:27 +0000 2025,"Mohon dibantu yang kenal keluarga pemilik motor scoopy merah AB 3576 GV telah terjadi kecelakaan di depan alfamart timur RS Mitra Sehat utara jalan, dua pengendara sudah di bawa ke RS PKU dan satunya di RS Mitra Sehat. Tolong keluarga bisa segera mengurus ke RS dan Kendaraan tertinggal di sini. Sholihin 08156881556"
Wed Jun 18 09:28:57 +0000 2025,Mohon bantuannya ditempat kerja saya telah terjadi pencurian hari Minggu tanggal 8 Juni 2025 jam 3 pagi tolong dipost ya min siapa tau pencurinya liat vidionya minta itikad baiknya🙏 https://t.co/Mi9702Xo8e
Wed Jun 18 08:28:38 +0000 2025,"Warna-warni perjuangan dan harapan warga Kotagede.

Di tengah hiruk pikuk Pasar Legi Kotagede, senyum tulus penjual es krim dan hangatnya transaksi menjadi pengingat bahwa pasar adalah ruang sosial yang hidup. Di bawah rindang pohon, para pedagang duduk bersila, menanti rezeki sambil bercengkerama ringan. Meski parkiran padat, senyum tetap merekah di wajah-wajah yang gigih. Deretan sandal dan pakaian menggambarkan kerja keras yang tak kenal lelah, sementara lorong-lorong sempit menjadi saksi bisu denyut ekonomi rakyat. Pasar ini bukan sekadar tempat jual beli, tapi gerbang kehidupan.

📷 : Fujifilm X-A3, TTArtisan 35mm F1.4
📌 : Pasar Legi Kotagede

#fujifilmindonesia #ttartisan #yogyakarta

(helmirzk_)"
Wed Jun 18 08:19:52 +0000 2025,"Jembatan terpanjang di Yogyakarta yang mencapai 1.900 meter atau 1,9 kilometer...

(dionmiracle_12) https://t.co/alycJ3Q6QP"
Wed Jun 18 08:05:34 +0000 2025,"Polda DIY menetapkan tujuh tersangka dalam kasus dugaan mafia tanah yang menimpa Mbah Tupon (68), warga Bantul. Dari jumlah itu, tiga orang sudah resmi ditahan hari ini.

Kapolda DIY, Irjen Anggoro Sukartono, menyebut empat tersangka lainnya masih dalam proses pemanggilan. Meski begitu, identitas mereka belum dirinci lebih lanjut.

Komentarmu, Dab!

(detikjogja_)"
Wed Jun 18 07:36:38 +0000 2025,"Min mohon maaf ya saya cerita , saya lg depresi berat min. kemarin saya sempet cerita soal Ibu saya yg npd. karena sedari saya SD kelas 2 saya udah didiamkan sampe sekarang saya umur 28th. saya harus banting tulang sendiri buat dapat uang. kini saya lg tidak bekerja karena belum ada modal untuk merantau ke kota. saya posisi tinggal didesa yg jauh dari kota. untuk melaju pun mata saya minus silinder berat. saya tiap hari di maki maki di permalukan ke tetangga. disumpahin biar ga nikah. disumpahin jelek jelek. setiap marah selalu makanan semua disita. bahkan sekecil saya ngepel pun jadi masalah karena saya ga modal. sekecil odol rinso sabun semuanya dihitung Dan disembunyikan. saya capek min. tiap hari dikata kata kasar. dipermalukan sama tetangga apalagi cewek. harus berjuang sendiri. karena beliau mulutnya jahat banget. ga ada rasa belas kasihan klo ngomong. kemarin diposisi hp saya rusak saya bingung harus minta tolong siapa. punya saudara 1 juga ga peduli

punya bapak juga tidak berani apa apa.. karena seorang NPD itu klo udah ngamuk iblis pun kalah min. dia maki maki 24 jam ga berenti. saya sampe di tahap frustasi karena hidup sekali kaya buntu rasanya. saya sekarang lg pusing cari kerja tp ga ada modal. lulusan S1 itupun dulu beasiswa. mohon min bantuannya bagaimana. jika punya orang tua malah jadi musuh. selalu dihina di. rendahkan. 

tiap detik saya diisi tangisan min. sempet mau pinjem uang ke kampus dulu tp ternyata harus orang tua yg pengajuan. berat sekali rasanya jadi perempuan yg harus berjuang dari nol. jauh dari perkotaan. Dan tiap detik di rendahkan

bahkan klo ga punya uang malah di ejek. di sukur sukurin min. bener bener ga ada tempat buat bergantung kecuali tuhan."
Wed Jun 18 04:33:19 +0000 2025,"Mau cerita min, sebenernya masih blm ikhlas, tapi yowes berusaha utk merelakan. Semoga yang mengalaminya cuma saya.
Kejadiannya kemarin sore min, sekitar jam 4 sore, saya ambil uang di salah satu atm bank ""MAsih seNDIRI"" yg ada di dalam minimarket ""Indojuli"" timur perempatan gedongan, sebrang kantor kelurahan.

Saya ambil uang 2jt pecahan 100rb, begitu uang keluar langsung saya masukkan tas. Ternyata sampai rumah saya hitung memang benar ada 20 lembar, tapi terselip 1 lembar ternyata pecahan 50rb.
Ya rela tak rela min, ngurusnya jg ribet, saldo berkurang 2jt, yg saya terima cm 1,95jt
Saran aja kalau ngambil uang di atm mending dihitung didepan mesin. Apalagi kalau mesin atm itu ada 2 jenis nominal pecahan

 Terima kasih."
Wed Jun 18 04:17:38 +0000 2025,"Merpati Sarah Merekam Indah nya Pantai Ngobaran dari arum dalu.ig !! Bukan Drone Tapi Burung Merpati Bawa Kamera Gopro !!

(fernando_pradhana_ff) https://t.co/UsHjbrzrRe"
Wed Jun 18 03:58:25 +0000 2025,"menuju balai yasa Yogyakarta untuk menjalani perbaikan~
------------------------------------------------------------------------
📆: Sabtu 3 Mei 2025
🗺: balai yasa Yogyakarta
📸: Nikon D3100 + Sigma DG 70-300mm
⚙️: ISO 125 || F/5 ||¹/400
🎬: Adobe Lightroom
🚊: CC 201 9201 JR

(mzfkra.pict)"
Wed Jun 18 02:38:14 +0000 2025,"Alhamdulillah sudah ketemu min, di Mertoyudan diduga rumah simbahnya, untuk kronologi pastinya belum diketahui secara pasti, yg terpenting sudah pulang dengan keadaan selamat. https://t.co/1qVdor3Ka2"
Wed Jun 18 00:54:25 +0000 2025,"[Breaking News] 07:30 Info awal terjadi kecelakaan di perempatan dekat pengadilan negeri Sleman , sudah ada petugas TKP. 

Tetap hati hati di jalan ingat yang tersayang selalu menunggumu di rumah.

(marahmaraah) https://t.co/aaHXVpkIgQ"
Wed Jun 18 00:11:31 +0000 2025,"Tragis!!! Petani warga Kanigoro, Saptosari, Gunungkidul, yakni Rat (45) hanya bisa tertunduk lemas di hadapan majelis hakim Pengadilan Negeri Wonosari, pada Selasa (17/6/2025). Ia dilaporkan tetangganya sendiri Sug (45) usai terlibat penganiayaan dan mencoba membela diri.

Kuasa Hukum Rat, Anggit Sukmana Putra, S.H, mengatakan, pada sidang pertama hari ini beragenda pembacaan dakwaan dan permohonan penangguhan penahanan. Sebelumnya pihaknya juga sudah menyampaikan penangguhan penahanan melalui E berpadu.

Sumber berita selengkapnya di web klik : https://t.co/4KmSv3yC4j

(sekilas_gunungkidul)"
Tue Jun 17 23:56:46 +0000 2025,"Jembatan Srandakan 3,Galur,Kulon Progo,Yogyakarta. | @GawulWekWek_25 https://t.co/0GVPOpU3Ad"
Tue Jun 17 19:42:07 +0000 2025,"Laporan Kejadian Begal Pelecehan Seksual di Jalan Tongkol Raya Minomartani

Lokasi: Jalan Tongkol Raya, pas per 4an jalan Tongkol 1.
Waktu: sekitar 03.21 WIB
Tanggal: 16 Juni 2025

Korban : L (23)
Pelaku : Masih proses pencarian
Dengan ciri-ciri
- Sepeda motor hitam plat putih
- ⁠Jaket Kuning Hitam Mirip Sekali Jaket Maxim
- ⁠Helm Hitam
- ⁠Menggunakan Buff (penutup wajah)
- ⁠Badan berisi perawakan laki-laki

Kronologi :
- 03.21 WIB korban dari arah selatan SDN Sarikarya menuju ke arah utara pulang mengerjakan tugas di daerah Jombor
- ⁠Sudah diikuti sejak di Jalan Anggajaya tapi saat kejadian tidak ada kecurigaan sama sekali
- ⁠Saat berhenti di per4an jalan tongkol raya, mau belok ke arah timur Jalan Tongkol 1 tiba-tiba pelaku mepet sepeda motor korban dan memegang bagian panggul dan paha korban
- ⁠korban sempat teriak cukup keras sebelum akhirnya mengejar pelaku ke arah utara sampai masjid Al-Falah
- ⁠Pelaku belok ke arah barat masjid Al-Falah
- ⁠korban tidak lanjut mengejar karena takut mengambil resiko lebih tinggi mengingat jalan yang dilalui pelaku adalah area sawah, jalan baru, dan minim penerangan.

(ltfakrf)"
Tue Jun 17 18:44:10 +0000 2025,"Admin, mohon nama saya disamarkan ya

Admin, ini tujuan buat klarifikasi saja, takutnya modus penipuan baru dengan alasan “kasihan”. Tapi kalau memang bukan modus, minta tolong untuk dibantu.

Saya kemarin ketemu bapak-bapak di depan salah satu indomaret daerah jln godean, dan bapak tersebut menyediakan jasa Semir Sepatu/Sandal dengan harga 3.000. Dan 10 menit saya disekitar indomar*t, tidak ada 1orgpun yang menyemirkan sepatu ke bapak tersebut,
Disisi lain kadang di depan indomar*t juga ada tukang parkir, kitapun mengeluarkan parkir 2rb seperti biasa biasa saja, lantas untuk bapak tersebut yang menyediakan jasa semir sepatu, kita saja enggan… mungkin bisa dibantu apabila menemui bapak tersebut untuk menyemirkan sandal dan sepatu kita🙏 ada yg pernah pengalaman ketemu bapak ini? Orangnya pakai kacamata"
Tue Jun 17 17:53:16 +0000 2025,"Nikmati sepimu, kencengi kerjomu, akehi tabunganmu nganti ono, ""Ayo mas karo aku, tak kancani prosesmu, aku ngerti kok nek prosesmu kuwi abot."""
Tue Jun 17 17:39:52 +0000 2025,"“Our sun is one of over 100 billion stars in the milky way galaxy. The milky way is one of billions of galaxies that make up the universe. The universe is vast, and we are but a tiny part of it.”

-Carl Sagan-

(ghaliadays) https://t.co/aYPsJFwAz5"
Tue Jun 17 17:20:11 +0000 2025,"Malem min, maaf min saya mau ikut berbagi cerita tapi pas di share tolong nama dan akun saya disamarkan saja yaa min 😁🙏 
Jadi gini, saya adalah warga pendatang di suatu kampung yang cukup sepi dan cukup primitiv bagi saya dan keluarga. Sebenarnyasaya sudah hampir 4th pindah dikampung ini, tapi memang sampai hari ini masih sering bolak balik bantul-sleman karena asal ibuk saya dr sleman. Nahh yang saya mau ceritakan disini, setelah hmpir 4th saya dan ortu saya tinggal dikampung yg aneh ini, kenapa teror baru menyerang keluarga saya, terutama para bocil"" Anak tetangga kanan kiri saya. Dan sebelumnya perlu diketahui bahwa saya dan ortu merasa tidak pernah terlibat masalah apapun dg keluarga dan ortu mereka para bocil"" Tsb. Dan tujuan saya cerita ini agar supaya jika ada ortu, kakak, sanak dan saudara para bocil"" Tersebut tahu kelakuan anak dan ponakan mereka berbuat kriminal kpd orang lain tanpa sepengetahuan ortu mereka semua.

Teror bocil"" Tersebut dimulai pd akhir bulan kmrin yang mana awal kejadiannya pr bocil"" Tersebut melempari pintu rumah saya dg bongkahan/potongan batako yang lumayan besar, kejadian tersebut terjadi dan terdengar oleh saya sendiri ketika setelah saya selesai sholat mahgrib. Lalu teror gedor"" Pintu yang terjadi dan dialami oleh bapak saya sendiri, untuk waktu dan tanggal saya kurang tau karena pd saat teror kedua ini saya dan ibuk saya kebetulan sedang berada di sleman. Teror selanjutnya masih sama yaitu  gedor"" Pintu lagi yang dilakukan pada malam minggu kmrin sekira pukul ba'da isya, fyi para bocil tersebut meneror dg sistem bergerombol 5-7 orang yaa, gedoran pertama dilakukan di pintu depan rumah saya dan hanya dilakukan oleh 1 bocil, setelah saya dan ibuk saya tidak merewes/menghiraukannya tbtb secara bersamaan pintu depan dan pintu samping rumah saya kembali di gedor"" para bocil"" Tsb lagi, saya spontan membuka pintu depan dg maksud ingin menegur perbuatan mereka semua, tetapi kalah cepat dg larian mereka yang kabur melarikan diri dg melepas alas sandal mereka agar tidak terdengar jejak kabur kearah mana.

Malam berikutnya karena saya tidak ingin kecolongan  lagi dg ulah kriminal mereka yang bila mana dibiarkan akan lebih membahayakan, saya dan ortu sepakat setelah hbis mahgrib mengintai para bocil"" Tsb lewat depan rumah saya, karena kebetulan rumah saya pinggir jalan kmpung tsb, dann benar terdengar suara seretan sandal khas yg sedang berjalan dan ketika sudah mendekati rumah saya mereka semua berucap ""ssttt.. ssttt.. "" Seperti memang merencanakan untuk menggedor"" Pintu rumah saya lagi, reflek bapak saya membuka pintu depan dan mereka semua auto salting dan melanjutkan perjalanan kearah barat dan tetap saya lihat/pantau sampai mereka tdk terlihat lagi. Setelah bbrp menit para bocil"" Tsb kembali lagi kearah timur dengan berlarian dan menenteng sandal  mereka dan seperti dugaan saya dan ibuk saya mereka telah melakukan perbuatan serupa diatas dirumah warga yg lain karena tidak bisa melakukannya lg dirumah saya wkwkwk.

Singkat cerita td malam masih sama dg malam sebelumnya saya dan ortu saya masih memantaunya juga, dan kebetulan mereka semua lewat lagi didepan rumah saya dg harapan bisa menggedor"" Pintu rumah saya lg malam itu, tapi ternyata salah dan mereka semua ZONKK wakakaka, saya pun juga tidak bodoh dg sigap dan cepat saya merekam mereka semua para pelaku teror gedor"" Pintu agar jika suatu saat jika mereka berulah lagi saya ada bukti untuk melaporkan kepada ortu ataupun keluarga mereka.

Inti pesan saya disini, jika anak izin dolan ataupun main dimalam hari dan khususon para bocil"" Lelaki, kalian sebagai para ortu dg tolong awasi betul tingkah laku mereka ketika diluar rumah bagaimana dan spt apa. Jangan kalian terus lepas dan percaya begitu saja dg mereka, karena jika kalian lalai dan abai saja tanpa kalian sadari para ortu anak kalian diluar sana akan bertindak yg tidak wajar dan bisa lebih dari itu semua."
Tue Jun 17 17:06:29 +0000 2025,"Kelingan jaman cilik tiap dolan pantai mesti tujuan e Baron 😀

(ridwan_arfani) https://t.co/yZGNYC5380"
Tue Jun 17 16:45:49 +0000 2025,"Pukul 22:20 Terjadi kecelakaan Karangturi Giwangan, Korban kakek kakek , sudah ada ambulan 

Tetap hati hati saat berkendara

(Novakarbowo44) https://t.co/SjGpvyVNuN"
Tue Jun 17 16:40:35 +0000 2025,"Titip pesan min untuk para orang tua lebih hati² dalam memberikan ijin anaknya naik  motor,, kejadian tadi pagi,, anak smp bonceng tiga,, tanpa helm,, menghindari polisi,, sangat membahayakan pengguna jalan lain,,

Untung anak saya ga kenapa² di dalam mobil. Kalau terjadi kecelakaan,, pasti biasanya yang disalahin juga mobilnya kan,, terimakasih.

Sumber = dashcam 🙂🙏"
Tue Jun 17 16:39:38 +0000 2025,"Pelepasan tukik di Jogja Selatan 🐢

📍Muara Pandansimo, Bantul, Yogyakarta

(gunawanjir) https://t.co/Wp2ZcffXLe"
Tue Jun 17 14:29:19 +0000 2025,"21:08 Min ada info laka kayaknya lumayan parah, sudah 2 ambulan merapat. Lokasi malam ini di perempatan Ringroad Kotagede-Pleret. Abaikan audio ya min, baru asumsi saja semoga tidak ada korban jiwa

(aditbudhii) https://t.co/NTOJnEBQme"
Tue Jun 17 13:40:20 +0000 2025,"Selamat malam min, mohon bantuannya untuk memposting pencarian orang hilang

Kronologi singkat : Citra merupakan orang yang mengidap Bipolar asal Batam Kep.Riau berdua dengan ayahnya sedang di daerah Yogyakarta untuk proses pengobatan dan penyembuhan, namun pada malam takbiran idul adha citra merasakan sakit kepala dan dibawa ke RS. Sardjito untuk dicek dan dilakukan perawatan karena hanya berdua dengan ayahnya dan tidak ada yg menjaga lainnya esok paginya ayahnya sholat idul adha dan menolong panitia kurban untuk berkurban, namun pada saat kembali ke RS untuk mengecek keadaan putrinya didapati Citra sudah tidak berada di RS/Pergi tanpa memberi kabar ke siapapun sampai hari ini, mohon bantuan dari admin untuk menshare semoga citra bisa berjumpa kembali dengan orang tuanya. Terima Kasih Admin yg baik"
Tue Jun 17 12:57:08 +0000 2025,"Halo min , mohon maaf mengganggu. Saya mau minta bantuannya 🙏 Saat ini adik saya juga hilang, dan salah satu dari anak yang disebut di postingan hilang di tanggal 15 Juni itu adalah adik saya.

Kami dari pihak keluarga sangat berharap bisa dibantu untuk mengunggah informasi khusus tentang adik saya, agar penyebaran informasinya lebih luas dan semoga cepat ditemukan.

Saya sudah siapkan data dan foto adik saya, bisa saya kirimkan untuk admin bantu unggah.

Nama: Mario Dwi Kumara
Usia: 13 tahun
Jenis Kelamin: Laki-laki

Pergi berdua bersama temannya di Minggu sore, 15 Juni 2025, dan hingga saat ini belum pulang.
Alamat rumah: Daratan I, Sendangarum, Minggir, Sleman.

Mohon bantuan dan perhatian dari siapa pun yang mungkin melihat atau menjumpai Mario di jalan. Keluarga sangat khawatir dan bingung karena sampai sekarang belum ada kabar sama sekali🙏

Kalau ada yang melihat atau mengetahui informasi apapun, mohon segera hubungi pihak keluarga 085176727875 

Terimakasih 🙏

Terima kasih banyak sebelumnya🙏"
Tue Jun 17 11:42:02 +0000 2025,"Merekam Video Udara Dengan Burung Merpati !!
Bukan pakai Drone ya !! Keindahan Perbukitan dan Sawah di daerah Pundong !!

(fernando_pradhana_ff ) https://t.co/TjSuJ0HQhV"
Tue Jun 17 11:09:03 +0000 2025,"PT KAI resmi mengirimkan surat peringatan ketiga (SP3) kepada warga Tegal Lempuyangan, Bausasran, Kota Jogja, terkait pengosongan dan pembongkaran bangunan tambahan di atas lahan milik PT KAI.

Setelah SP1 dilayangkan pada 21 Mei dan SP2 pada 4 Juni, SP3 dikirimkan pada Kamis (12/6), seperti dikonfirmasi Ketua RW 01 Bausasran, Anton Handriutomo.

Dalam SP3 tertulis:
“Bahwa sampai dengan surat ini dibuat, Saudara belum melakukan pengosongan dan/atau Pembongkaran Bangunan tambahan secara mandiri.”

PT KAI kembali meminta warga melakukan pengosongan dan pembongkaran dalam waktu 7 hari sejak surat diterima. Bila tidak, PT KAI menyatakan akan melakukan penertiban.

Pie komentarmu, Dab?

(detikjogja_)"
Tue Jun 17 11:04:18 +0000 2025,"Siapa sangka diJogja bagian kulonprogo tersembunyi surga kecil yang menyuguhkan ketenangan dan keindahan alam🌴

Curug setinggi sekitar 75 meter ini mengalir deras dari tebing tinggi yang menjulang menciptakan suara gemuruh yang menenangkan hati🤗

Di kelilingi pepohonan lebat dan udara segar pegunungan curug ini menjadi pelarian sempurna bagi siapa saja yang ingin menjauhdari keramaian kehidupan kota🤩

📍Curug Sidoharjo, Gorolangu, Sidoharjo, Samigaluh, Kulon Progo, Yogyakarta

(muslihmr)"
Tue Jun 17 10:01:57 +0000 2025,"Selamat sore min, saya titip pesan teruntuk pengelola bus trans jogja untuk segera melakukan peremajaan unit kendaraan busnya (no 82) karena menimbulkan polusi yang cukup menganggu pengguna jalan lainnya. Semoga pesan ini tersampaikan terimakasih. Ttd anonim https://t.co/ffJJyJydoP"
Tue Jun 17 09:49:27 +0000 2025,"[Breaking News] 16:38 min, izin melaporkan. terjadi kecelakaan di dekat rumah saya (sekitar jalan godean) diduga karena jalannya licin akibat solar yang tumpah. 

(aw4som3) https://t.co/oabf0AhNg7"
